Id,Gender,Country Code,Country,Living Zone,Age,Age Group,Children,Education Level,Full Time Job,Job Title,Job Code,Qs_Awareness,Qs_Vote,Qs_Effect,Qs_Arguments For,Qs_Arguments Against,Quantity
19e2a260-dba5-0133-23c4,Female,PL,Poland,City,1989,26_39,Yes,High,Yes,"Naval Tactical Data System--Combat Information Center Watch Officer, General",19e384e977796c25780d8c28b12089c4,I understand it fully,I would vote for it,Do more volunteering work,It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses,It might encourage people to stop working,1
e9b00b00-d984-0133-310a,Male,PL,Poland,City,1994,14_25,No,High,No,,,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,1
99ca0480-d9ad-0133-8bcc,Male,PL,Poland,City,1986,26_39,Yes,Low,Yes,Data Communications Software Consultant,897ef18a9321616495831a4b4b0c1bb2,I know something about it,I would vote for it,Stop working,None of the above,None of the above,1
6fd9ac10-de63-0133-06b5,Female,PL,Poland,Urban,65 years old,40_65,Yes,Medium,No,,,I have heard just a little about it,I would probably vote against it,Spend more time with my family,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,1
72d1d130-dd2e-0133-bc52,Male,PL,Poland,Rural,48 years old,40_65,Yes,High,Yes,Data Warehouse Developer,847165cfda6b1dc82ae22b967da8af2f,I know something about it,I would probably vote against it,A basic income would not affect my work choices,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs",It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state | It increases dependence on the state | It is against the principle of linking merit and reward,1
0835c2b0-d9b4-0133-2f4d,Male,PL,Poland,Urban,1997,14_25,No,Medium,No,,,I have heard just a little about it,I would vote against it,A basic income would not affect my work choices,It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility,It is against the principle of linking merit and reward | It might encourage people to stop working | It increases dependence on the state,1
b9e0a2a0-da66-0133-aaf4,Female,PL,Poland,City,45 years old,40_65,Yes,Medium,Yes,"Engineer, System Electronic Data Processing (Engineer, System EDP)",a2a9fbe67b4aa2b551ba0f3adac90a99,I understand it fully,I would vote for it,Work less,It creates more equality of opportunity,It might encourage people to stop working,1
14f6eac0-d8d2-0133-5bc9,Male,PL,Poland,City,34 years old,26_39,Yes,High,No,,,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,1
07b23f60-ddef-0133-172e,Female,PL,Poland,Urban,53 years old,40_65,Yes,Medium,No,,,I have heard just a little about it,I would probably vote for it,Gain additional skills,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility",Only the people who need it most should get something from the state | It increases dependence on the state,1
d92ab810-dbf8-0133-fc21,Male,PL,Poland,City,40 years old,40_65,No,Medium,Yes,Database Security Administrator,07b7555fa790debaf5b04d1409ad5f11,I have never heard of it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,1
1b9c2920-d9b1-0133-ffff,Male,PL,Poland,CountrySide,1999,14_25,No,Low,No,,,I understand it fully,I would probably vote for it,Look for a different job,None of the above,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,1
f6da0c50-d9d8-0133-8ef3,Female,PL,Poland,Country,1994,0_13,No,High,No,,,I know something about it,I would probably vote against it,Stop working,It reduces bureaucracy and administrative expenses,It is impossible to finance | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | Only the people who need it most should get something from the state,1
306b8dd0-da42-0133-5dfa,Female,PL,Poland,Urban,1986,26_39,Yes,Medium,Yes,Database Specialist,679fb7003e0aedc14891fcd15dd846c5,I know something about it,I would probably vote for it,Spend more time with my family,It encourages financial independence and self-responsibility,Foreigners might come to my country and take advantage of the benefit,1
192f2d10-dca7-0133-ba80,Female,PL,Poland,Non-Rural,43 years old,40_65,Yes,Medium,No,,,I understand it fully,I would vote for it,Gain additional skills,It creates more equality of opportunity | It increases appreciation for household work and volunteering,It is impossible to finance,1
9657a930-da18-0133-a678,Female,PL,Poland,City,34 years old,26_39,Yes,Medium,Yes,Geographic Information Systems Data Administrator (GIS Data Administrator),a12a16280e22220f9354333f6fe1b22a,I know something about it,I would probably vote for it,Spend more time with my family,It reduces anxiety about financing basic needs,It is impossible to finance,1
234bf720-d8e7-0133-be15,Male,PL,Poland,Rural,1990,26_39,No,High,Yes,Oracle Database Administrator (Oracle DBA),ced804d972b03cca6d523ec8925a7943,I understand it fully,I would vote for it,Spend more time with my family,It creates more equality of opportunity,It might encourage people to stop working,1
1ffc8250-d99e-0133-95c0,Male,PL,Poland,Urban,1989,26_39,No,Medium,Yes,Marketing Database Analyst,02e4c028f64f176de2f54bbc2f5403ce,I have heard just a little about it,I would vote for it,Work less,It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state,1
eec84050-d9b1-0133-0465,Male,PL,Poland,City,1994,14_25,No,Medium,No,,,I have never heard of it,I would probably vote against it,A basic income would not affect my work choices,None of the above,It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,1
f9e5f7f0-da39-0133-d9fa,Male,PL,Poland,Urban,50 years old,40_65,Yes,Medium,Yes,Data Security Analyst,a003702c0cea282e17967772dd83de5e,I know something about it,I would probably vote against it,None of the above,None of the above,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,1
ab28abf0-da80-0133-35a5,Female,PL,Poland,Urban,40 years old,40_65,Yes,High,Yes,Data Modeling Specialist,2173ff3afd8d28192f7cf119af201940,I have heard just a little about it,I would vote against it,A basic income would not affect my work choices,None of the above,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward,1
56f571e0-da51-0133-be96,Female,PL,Poland,City,1997,14_25,No,Low,No,,,I understand it fully,I would probably vote for it,Do more volunteering work,It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward,1
4db8cc60-d983-0133-7a2f,Male,PL,Poland,Non-Rural,1992,0_13,No,Low,No,,,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,1
ae0a71b0-d99c-0133-b1cc,Female,PL,Poland,Urban,38 years old,26_39,No,Medium,Yes,Geographic Information Systems Database Administrator (GIS Database Administrator),d71c4164c99a5f9bca773e755a72f40f,I know something about it,I would vote for it,Gain additional skills,It reduces anxiety about financing basic needs,Only the people who need it most should get something from the state,1
4513f020-de2f-0133-34ef,Female,PL,Poland,Urban,1999,14_25,No,Low,No,,,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It is impossible to finance | Only the people who need it most should get something from the state | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit,1
b1882d60-d991-0133-6056,Male,PL,Poland,Urban,1999,14_25,No,,No,,,I know something about it,I would vote for it,Work as a freelancer,None of the above,It increases dependence on the state | It is impossible to finance,1
ddfd9300-d98f-0133-f79c,Female,PL,Poland,Rural,1996,0_13,No,,No,,,I have heard just a little about it,I would probably vote against it,None of the above,It encourages financial independence and self-responsibility,It might encourage people to stop working,1
